Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_02 GBS HTR XF ETX690V02,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83550_01 GBS HTR XF ETX690V01,FALSE
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,USD67501 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,USD69604 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,LIT69605_01 LOW TRIP,FALSE
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,LIT69605_01 ALARM,LLLn
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,PIT69604_04 LOW LOW TRIP,FALSE
 05/17/18  10:37:19.851,,SOER,EVT_FALSE,,SCS0202,PIT69604_04 ALARM,LTPn
 05/17/18  10:37:19.926,,SOER,EVT_FALSE,,SCS0202,XY67502_27 HC ANLZR IA DRYER1-4,FALSE
 05/17/18  10:37:19.926,,SOER,EVT_FALSE,,SCS0202,XY69604_01P HPP4 MOTOR TRIP,FALSE
 05/17/18  10:37:19.926,,SOER,EVT_FALSE,,SCS0202,XY65602_06 BOG CMP1 MTR SHUTDN,FALSE
 05/17/18  10:37:19.926,,SOER,EVT_FALSE,,SCS0202,SDY69604_04 HPP4 DISCH TO O/WHRV,FALSE
 05/17/18  10:37:19.926,,SOER,EVT_FALSE,,SCS0202,HY69604_01B HPP4 DISCH TO O/WHRV,FALSE
 05/17/18  10:37:19.932,,SOER,EVT_FALSE,,SCS0202,ZSO65602_05 BOG COMP2 SPRY SDV,FALSE
 05/17/18  10:37:19.935,,SOER,EVT_FALSE,,SCS0201,XS69104_01P INTKP4 MOTOR STATUS,FALSE
 05/17/18  10:37:19.937,,SOER,EVT_FALSE,,SCS0202,XS69602_01P HPP2 MOTOR STATUS,FALSE
 05/17/18  10:37:19.979,,SOER,EVT_FALSE,,SCS0201,XS69103_01P INTKP3 MOTOR STATUS,FALSE
 05/17/18  10:37:19.989,,SOER,EVT_FALSE,,SCS0203,XS92102_01P SWVP2 MOTOR STATUS,FALSE
 05/17/18  10:37:19.990,,SOER,EVT_FALSE,,SCS0203,XS92103_01P SWVP3 MOTOR STATUS,FALSE
 05/17/18  10:37:20.016,,SOER,EVT_FALSE,,SCS0203,XS92104_01P SWVP4 MOTOR STATUS,FALSE
